id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.01,2014-03-06,0.09065755562748719,16.240370318725745,51.93511928010226,89.31394816025048,16.530687670347746,71.41992857142857,33.16165625,16.835057685005605,84.01471885371728,39.67081542760748,,26.243030784194147,30.386,1.0,-0.24326241134751775,0.7007092198581562,7.06241134751773,110.88637900146017,1.56
AS14.01,2014-03-07,0.09065755562748719,16.240370318725745,51.93511928010226,89.31394816025048,16.530687670347746,71.41992857142857,33.16165625,16.835057685005605,84.01471885371728,39.67081542760748,,26.243030784194147,30.386,5.0,-0.24326241134751775,0.7007092198581562,7.06241134751773,110.88637900146017,1.56
AS14.01,2014-03-10,0.09065755562748719,16.240370318725745,51.93511928010226,89.31394816025048,16.530687670347746,71.41992857142857,33.16165625,16.835057685005605,84.01471885371728,39.67081542760748,,26.243030784194147,30.386,1.0,-0.24326241134751775,0.7007092198581562,7.06241134751773,110.88637900146017,1.56
AS14.01,2014-03-11,0.09065755562748719,16.240370318725745,51.93511928010226,89.31394816025048,16.530687670347746,71.41992857142857,33.16165625,16.835057685005605,84.01471885371728,39.67081542760748,,26.243030784194147,30.386,3.0,-0.24326241134751775,0.7007092198581562,7.06241134751773,110.88637900146017,1.56
AS14.01,2014-03-12,0.09065755562748719,16.240370318725745,51.93511928010226,89.31394816025048,16.530687670347746,71.41992857142857,33.16165625,16.835057685005605,84.01471885371728,39.67081542760748,,26.243030784194147,30.386,7.0,-0.24326241134751775,0.7007092198581562,7.06241134751773,110.88637900146017,1.0
AS14.01,2014-03-13,0.09065755562748719,16.240370318725745,51.93511928010226,89.31394816025048,16.530687670347746,71.41992857142857,33.16165625,16.835057685005605,84.01471885371728,39.67081542760748,,26.243030784194147,30.386,4.0,-0.24326241134751775,0.7007092198581562,7.06241134751773,110.88637900146017,1.56
AS14.01,2014-03-14,0.09065755562748719,16.240370318725745,51.93511928010226,89.31394816025048,16.530687670347746,71.41992857142857,33.16165625,16.835057685005605,84.01471885371728,39.67081542760748,,26.243030784194147,30.386,3.0,-0.24326241134751775,0.7007092198581562,7.06241134751773,110.88637900146017,1.0
AS14.01,2014-03-15,0.09065755562748719,16.240370318725745,51.93511928010226,89.31394816025048,16.530687670347746,71.41992857142857,33.16165625,16.835057685005605,84.01471885371728,39.67081542760748,,26.243030784194147,30.386,2.9607843137254903,-0.24326241134751775,0.7007092198581562,7.06241134751773,110.88637900146017,1.0
AS14.01,2014-03-16,0.09065755562748719,16.240370318725745,51.93511928010226,89.31394816025048,16.530687670347746,71.41992857142857,33.16165625,16.835057685005605,84.01471885371728,39.67081542760748,,26.243030784194147,30.386,2.9607843137254903,-0.24326241134751775,0.7007092198581562,7.06241134751773,110.88637900146017,3.0
AS14.01,2014-03-17,0.09065755562748719,16.240370318725745,51.93511928010226,89.31394816025048,16.530687670347746,71.41992857142857,33.16165625,16.835057685005605,84.01471885371728,39.67081542760748,,26.243030784194147,30.386,2.9607843137254903,-0.24326241134751775,0.7007092198581562,7.06241134751773,110.88637900146017,1.0
AS14.01,2014-03-18,0.09065755562748719,16.240370318725745,51.93511928010226,89.31394816025048,16.530687670347746,71.41992857142857,33.16165625,16.835057685005605,84.01471885371728,39.67081542760748,,26.243030784194147,30.386,1.0,-0.24326241134751775,0.7007092198581562,7.06241134751773,110.88637900146017,2.0
AS14.01,2014-03-19,0.09065755562748719,16.240370318725745,51.93511928010226,89.31394816025048,16.530687670347746,71.41992857142857,33.16165625,16.835057685005605,84.01471885371728,39.67081542760748,,26.243030784194147,30.386,1.0,-0.24326241134751775,0.7007092198581562,7.06241134751773,110.88637900146017,1.56
AS14.01,2014-03-20,0.09065755562748719,5.928071428571429,58.600783783783776,58.476,16.530687670347746,71.41992857142857,33.16165625,5.6725,73.43009090909091,39.67081542760748,45.10.0815476190476190573,10.537,30.386,1.0,-0.24326241134751775,0.7007092198581562,7.06241134751773,252.8826666937934,1.56
AS14.01,2014-03-21,0.1340501039893886,14.269172727272728,55.09552631578948,53.024,6.193,71.41992857142857,57.40200000000001,29.968875,75.14166666666667,70.41884615384616,,23.029,30.386,6.0,0.2,0.2,6.2,153.665871795426,1.56
AS14.01,2014-03-22,0.2368802192399581,7.781159574468085,51.6970625,46.662,7.025333333333333,71.41992857142857,33.16165625,14.020428571428573,36.636,37.305,,39.207,30.386,3.0,0.6,0.5,6.4,47.61365115919778,1.0
AS14.01,2014-03-23,0.1427411158050636,12.134396226415095,53.4420306122449,31.448666666666668,10.85075,71.41992857142857,33.16165625,12.137166666666667,50.04661111111111,39.67081542760748,,30.086,30.386,2.9607843137254903,0.2,0.8,6.8,67.06764357868985,1.56
AS14.01,2014-03-24,0.0789610561155979,4.982505747126437,47.541687179487184,122.121375,5.684333333333334,71.41992857142857,3.01,11.093000000000002,74.9680465116279,83.961,,89.366,30.386,10.0,0.8,0.0,6.0,76.77219898238471,1.56
AS14.01,2014-03-25,0.0983741123905067,10.026873786407767,69.43750675675676,34.103,10.7635,71.41992857142857,33.16165625,29.80316666666667,68.55253571428571,39.67081542760748,29.402875,22.2893,30.386,2.9607843137254903,0.5,0.5,6.75,169.0972834572078,1.0
AS14.01,2014-03-26,0.1013083216700759,8.460123188405797,47.061534031413615,130.06842857142857,8.721833333333334,71.41992857142857,33.16165625,16.249666666666666,124.1097027027027,39.67081542760748,,33.365,30.386,2.9607843137254903,-0.2,0.6,6.6,94.38966092159006,1.56
AS14.01,2014-03-27,0.1595106409690974,7.982642857142857,43.3532,71.03766666666667,14.073,71.41992857142857,15.20425,9.755333333333333,71.95238461538462,23.657,,16.275363636363636,30.386,2.0,0.2,0.8,7.0,129.2011111065193,1.0
AS14.01,2014-03-28,0.0956980216371201,81.14995967741935,24.078694444444444,91.40027272727274,12.738,116.518,33.16165625,37.6585,25.63705,59.63205263157895,,30.1717,30.386,5.0,-0.6,0.6,6.4,55.94873863187704,1.56
AS14.01,2014-03-29,0.0682028101018696,23.52566265060241,47.73143859649123,108.49526666666668,16.530687670347746,71.41992857142857,33.16165625,24.227714285714285,59.111,17.47833333333333,,25.026541666666663,30.386,4.0,0.2,1.0,8.0,130.04096874594688,1.0
AS14.01,2014-03-30,0.049092970521542,7.818207547169812,61.83357142857143,170.63077777777778,16.530687670347746,71.41992857142857,33.16165625,12.333833333333333,55.895,39.67081542760748,33.2385,38.296,30.386,2.9607843137254903,-0.5,0.75,7.5,167.52644447927136,1.56
AS14.01,2014-03-31,0.0705054808833895,17.01956896551724,41.33827131782945,51.73294117647059,6.875833333333333,51.176,33.16165625,24.414,56.27729166666666,36.6762,29.29,12.370882352941177,30.386,6.0,0.0,0.6,7.4,95.45833871249226,1.56
AS14.01,2014-04-01,0.118443242712736,5.749033195020747,33.12785869565217,42.94320833333333,15.21738888888889,78.247,30.796000000000003,15.14875,45.81879090909091,115.33007142857144,,19.171703703703702,30.386,1.0,0.2,0.0,6.0,90.38897895812988,1.56
AS14.01,2014-04-02,0.1019166106382234,16.428859090909093,33.75685853658536,46.32331034482758,13.040894736842104,71.41992857142857,90.481,23.54526086956521,64.69418867924529,39.67081542760748,,21.3356875,30.386,4.0,0.3333333333333333,0.6666666666666666,6.5,94.50668584034509,1.56
AS14.01,2014-04-03,0.049238472708441,9.175747035573124,46.42470096463023,49.75503846153846,25.41133333333333,71.41992857142857,33.16165625,14.260133333333334,44.42592957746479,19.082,,14.059384615384618,30.386,4.0,-1.2,0.0,6.4,79.8575932863933,1.56
AS14.01,2014-04-04,0.1266893112073258,10.197026041666666,44.566081300813,96.5766875,16.530687670347746,71.41992857142857,33.16165625,22.100125,71.93782758620691,22.60585714285714,,9.899384615384616,30.386,2.0,0.2,0.4,6.2,80.38578571437245,1.0
AS14.01,2014-04-05,0.1190023022034455,163.00204301075271,37.70818,76.369,16.530687670347746,71.41992857142857,33.16165625,11.590428571428571,45.401,31.324166666666667,,13.217333333333334,30.386,2.9607843137254903,-0.4,0.6,6.8,53.022714285623465,1.56
AS14.01,2014-04-06,0.0644077994424681,33.94523880597015,47.93918571428571,93.607,16.530687670347746,57.203,33.16165625,19.85333333333333,64.292,39.67081542760748,,9.2498,30.386,4.0,-0.75,0.5,6.5,82.05848351415696,1.56
AS14.01,2014-04-07,0.0506706211743178,7.079213740458015,57.01562015503876,74.52016666666667,9.2256,71.41992857142857,17.107,21.2935,61.47575,60.247,,51.45275000000001,30.386,1.0,-0.6666666666666666,0.25,6.5,80.70804098199623,1.56
AS14.01,2014-04-08,0.0753270582613484,5.685917197452229,49.10649222797928,165.07042857142858,6.377,71.41992857142857,33.16165625,29.93057142857143,59.00268888888889,39.67081542760748,,18.0715,30.386,1.0,-0.4,0.3333333333333333,6.6,71.23175472583411,1.56
AS14.01,2014-04-09,0.1203841145323287,9.582555555555556,38.1300987654321,78.3975,16.530687670347746,71.41992857142857,33.16165625,43.33175,44.16171875,39.67081542760748,,115.4718,30.386,4.0,-0.8,1.0,7.4,67.45417413426871,1.56
AS14.01,2014-04-10,0.078963105194891,6.685560747663551,65.08548,154.90775,16.530687670347746,1.059,23.195,13.489875,39.15723333333334,39.67081542760748,,25.179133333333333,30.386,7.0,-0.4,0.8,7.4,101.04455433980284,1.56
AS14.01,2014-04-11,0.0799862020730605,24.064507142857146,27.57514049586777,123.508625,15.682166666666667,71.41992857142857,33.16165625,8.575333333333333,45.90823076923077,34.234,,23.849777777777778,30.386,2.9607843137254903,-1.2,0.8,7.0,85.58411382271994,1.56
AS14.01,2014-04-12,0.0722490614703181,5.600851851851853,143.37136956521738,182.2068333333333,16.530687670347746,71.41992857142857,33.16165625,11.290428571428572,44.072,5.031,,14.09568,30.386,2.9607843137254903,-0.75,0.75,7.25,250.0172127865729,1.56
AS14.01,2014-04-13,0.0140213289543707,6.301619718309859,47.68673913043479,62.348,9.157,71.41992857142857,33.16165625,8.564454545454545,17.250999999999998,39.67081542760748,,26.243030784194147,30.386,2.9607843137254903,-1.25,1.0,8.0,57.307171406064725,1.56
AS14.01,2014-04-14,0.0838873144698841,5.463528409090909,51.47844444444444,216.05365517241376,14.887166666666667,71.41992857142857,33.16165625,12.091333333333331,162.33249999999998,14.552,,34.00048275862069,30.386,1.0,-1.2,0.6,7.2,138.34959999414593,1.0
AS14.01,2014-04-15,0.0901121527807252,6.735679324894515,40.68124836601307,49.71168421052632,4.347666666666666,71.41992857142857,33.16165625,18.4025,100.64113636363636,8.363,,19.985214285714285,30.386,8.0,0.0,0.8,6.4,101.38226118194528,1.0
AS14.01,2014-04-16,0.1161103361271222,6.198744966442954,36.9644,23.707444444444445,16.530687670347746,71.41992857142857,33.16165625,6.797333333333333,65.96041379310346,39.67081542760748,,22.3587,30.386,2.9607843137254903,0.75,0.5,7.2,75.89378787243007,1.0
AS14.01,2014-04-17,0.0569178566720968,4.8867345132743365,108.74622935779816,28.448200000000003,16.530687670347746,71.41992857142857,33.16165625,10.7526,70.2382,39.67081542760748,,16.572666666666667,30.386,2.0,-0.4,0.6,6.6,150.1848000073434,1.56
AS14.01,2014-04-18,0.094033006694976,13.583197080291972,65.14215853658537,86.03933333333333,17.023285714285713,71.41992857142857,33.16165625,6.827,199.3922,21.29133333333333,,22.17,30.386,1.0,-0.8,0.8,6.8,156.86894185598496,1.56
AS14.01,2014-04-19,0.0994319117238402,7.630564516129032,35.431948051948055,78.21233333333333,15.938166666666666,29.084,33.16165625,6.2964,36.06109090909092,64.445,,33.977333333333334,30.386,1.0,-0.2,1.0,7.8,162.1127804953878,1.56
AS14.01,2014-04-20,0.0748162430431159,6.144424657534247,57.29567816091954,60.62433333333333,5.303,71.41992857142857,33.16165625,6.8404,93.23925,39.67081542760748,,12.1035,30.386,2.0,-0.25,0.75,7.25,93.7473932625203,2.0
AS14.01,2014-04-21,0.1020410589682471,33.419728155339804,43.572760869565215,18.72,11.088666666666668,71.41992857142857,33.16165625,11.6098,61.28171428571428,22.75933333333333,,21.0882,30.386,2.0,-0.25,1.0,7.6,64.96594913935257,1.56
AS14.01,2014-04-22,0.091929551822292,12.09264480874317,46.75272839506173,39.32203571428572,6.408833333333333,71.41992857142857,33.16165625,10.526666666666666,67.74038095238095,39.67081542760748,,20.15309523809524,30.386,2.0,0.2,1.0,7.4,84.64628414899272,1.56
AS14.01,2014-04-23,0.0459856891337655,7.963676056338027,54.11195151515151,38.603,6.017,71.41992857142857,33.16165625,7.066333333333333,43.88316666666666,39.67081542760748,,22.449454545454543,30.386,1.0,0.2,1.0,7.6,96.90226666291557,1.56
AS14.01,2014-04-24,0.0509029881940343,9.646519736842103,64.61422,103.83662790697676,41.9874,71.41992857142857,33.16165625,7.98325,76.8153142857143,17.061333333333334,,23.103129032258064,30.386,1.0,-0.4,1.0,7.6,206.41568224452377,1.56
AS14.01,2014-04-25,0.1090610636368274,6.289330769230769,51.261577464788736,50.064,7.023666666666666,71.41992857142857,33.16165625,11.4745,96.85626086956522,21.10533333333333,,20.46905882352941,30.386,2.0,-0.2,0.8,7.2,99.10597162889252,1.0
AS14.01,2014-04-26,0.2142487716242349,8.732515151515152,59.71760465116279,125.556,6.816749999999999,71.41992857142857,33.16165625,9.241,789.459,23.53865,3.148,15.036333333333337,30.386,3.0,-0.2,1.0,7.6,221.17169999054497,4.0
AS14.01,2014-04-27,0.0304789237989636,15.747731707317074,50.65620833333333,137.29281818181818,16.530687670347746,71.41992857142857,33.16165625,105.6684,13.735,39.67081542760748,,10.056333333333331,30.386,2.9607843137254903,0.0,1.0,7.5,107.5577735855895,1.56
AS14.01,2014-04-28,0.0196753225383989,11.508780701754386,55.263200000000005,110.6027142857143,51.69477777777777,71.41992857142857,33.16165625,12.097333333333331,201.99441666666667,39.67081542760748,,17.281499999999998,30.386,2.0,-0.8,0.8,7.6,121.43629213129532,1.56
AS14.01,2014-04-29,0.1027582485295044,38.056928057553954,48.53981012658228,65.10554166666667,16.530687670347746,166.6525,33.16165625,8.0944,102.87125,20.991,,21.601894736842105,30.386,2.9607843137254903,-0.25,1.0,7.0,77.1891372460945,1.56
AS14.01,2014-04-30,0.1510514590407472,7.160703389830508,34.140557692307695,33.657466666666664,62.50366666666667,71.41992857142857,33.16165625,23.222875,9.907333333333334,17.049875,,22.459,30.386,1.0,-0.4,0.75,7.8,79.78786955709043,1.56
AS14.01,2014-05-01,0.037065268147657,9.380565,40.75328358208955,58.85825,29.357866666666663,71.41992857142857,28.098,7.405,144.67476470588235,39.67081542760748,,17.971266666666665,30.386,7.0,-0.4,1.0,8.0,81.24058637943567,4.0
AS14.01,2014-05-02,0.0773410192967756,6.628633333333334,58.27880882352941,58.81466666666668,34.508,71.41992857142857,33.16165625,6.4886,45.36858823529411,39.67081542760748,,5.5415,30.386,2.9607843137254903,-0.2,1.0,7.6,120.70815200614928,1.56
AS14.01,2014-05-03,0.071740884895172,9.657141025641026,74.42255737704917,125.5431818181818,37.039125,71.41992857142857,33.16165625,8.113800000000001,22.84466666666667,143.631,30.102,31.40125,30.386,2.9607843137254903,-0.2,1.0,8.0,109.1471466763814,1.0
AS14.01,2014-05-04,0.1361918083770383,18.50987368421053,52.838890625000005,154.73433333333332,16.530687670347746,71.41992857142857,33.16165625,7.105,98.9354,39.67081542760748,,26.243030784194147,30.386,2.9607843137254903,-0.5,1.0,8.0,92.01867186650632,1.56
AS14.01,2014-05-05,0.0078425954521073,13.283242424242424,37.58122727272727,318.514,16.530687670347746,71.41992857142857,33.16165625,16.835057685005605,25.104,39.67081542760748,,66.08275,30.386,2.9607843137254903,-0.24326241134751775,0.7007092198581562,7.06241134751773,137.594923074429,1.56
AS14.02,2014-02-17,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,4.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,2.0
AS14.02,2014-02-18,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,3.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.0
AS14.02,2014-02-19,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,6.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,3.0
AS14.02,2014-02-20,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,2.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.9285714285714286
AS14.02,2014-02-21,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,6.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,3.0
AS14.02,2014-02-22,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,4.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,5.0
AS14.02,2014-02-23,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,4.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.0
AS14.02,2014-02-24,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,7.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,2.0
AS14.02,2014-02-25,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,9.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,2.0
AS14.02,2014-02-26,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,3.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.9285714285714286
AS14.02,2014-02-27,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,9.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.9285714285714286
AS14.02,2014-02-28,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,9.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,3.0
AS14.02,2014-03-01,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,3.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,2.0
AS14.02,2014-03-02,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,1.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.9285714285714286
AS14.02,2014-03-03,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,4.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.9285714285714286
AS14.02,2014-03-04,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,9.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.0
AS14.02,2014-03-05,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,3.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.9285714285714286
AS14.02,2014-03-06,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,12.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.0
AS14.02,2014-03-07,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,5.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,3.0
AS14.02,2014-03-08,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,11.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.0
AS14.02,2014-03-09,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,4.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.9285714285714286
AS14.02,2014-03-10,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,11.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,4.0
AS14.02,2014-03-11,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,6.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,4.0
AS14.02,2014-03-12,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,7.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.0
AS14.02,2014-03-13,0.26535490787401755,14.445060185477738,31.344712429035294,65.35264953096024,27.217851820605343,258.3098702108049,45.12121372969079,16.048766284663273,23.052000486646275,25.14955487878816,,4.595147222222222,22.688863435030413,3.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,35.88819898294191,1.0
AS14.02,2014-03-14,0.26535490787401755,7.521571428571429,16.532758064516127,16.0458,27.217851820605343,258.3098702108049,45.12121372969079,24.787444444444443,5.7262,25.14955487878816,,4.595147222222222,22.688863435030413,6.0,-0.45121951219512196,0.24308943089430896,6.726422764227643,21.98856164984508,1.9285714285714286
