id,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms,day,month
1.0,0.1013083216700759,8.460123188405797,47.061534031413615,130.06842857142857,8.721833333333334,144.71000787373742,43.16840530165912,16.249666666666666,124.1097027027027,22.545865856787046,42.35255022366524,33.365,12.816629988095235,1.59,-0.2,0.6,6.6,94.38966092159006,1.49,26.0,3.0
1.0,0.1595106409690974,7.982642857142857,43.3532,71.03766666666667,14.073,173.6351716111112,15.20425,9.755333333333333,71.95238461538462,23.657,33.28623380699856,16.275363636363636,13.73871573015873,2.0,0.2,0.8,7.0,129.2011111065193,1.0,27.0,3.0
1.0,0.0956980216371201,81.14995967741935,24.078694444444444,91.40027272727274,12.738,116.518,69.30849430729646,37.6585,25.63705,59.63205263157895,23.08928982278832,30.1717,14.27524194444444,5.0,-0.6,0.6,6.4,55.94873863187704,3.11,28.0,3.0
1.0,0.0682028101018696,23.52566265060241,47.73143859649123,108.49526666666668,10.168643025689219,281.77143533333344,44.10780983862809,24.227714285714285,59.111,17.47833333333333,66.65402469191919,25.026541666666663,10.676047761904762,4.0,0.2,1.0,8.0,130.04096874594688,1.0,29.0,3.0
1.0,0.049092970521542,7.818207547169812,61.83357142857143,170.63077777777778,12.484113219336223,171.99657533333342,60.13344656439391,12.333833333333333,55.895,47.30889554112533,33.2385,38.296,9.121247222222225,6.59,-0.5,0.75,7.5,167.52644447927136,3.21,30.0,3.0
1.0,0.0705054808833895,17.01956896551724,41.33827131782945,51.73294117647059,6.875833333333333,51.176,40.2678562312132,24.414,56.27729166666666,36.6762,29.29,12.370882352941177,16.770267055555554,6.0,0.0,0.6,7.4,95.45833871249226,2.07,31.0,3.0
1.0,0.118443242712736,5.749033195020747,33.12785869565217,42.94320833333333,15.21738888888889,78.247,30.796000000000003,15.14875,45.81879090909091,115.33007142857144,27.33726108420673,19.171703703703702,20.267034551587297,1.0,0.2,0.0,6.0,90.38897895812988,1.93,1.0,4.0
1.0,0.1019166106382234,16.428859090909093,33.75685853658536,46.32331034482758,13.040894736842104,93.72606324028747,90.481,23.545260869565215,64.69418867924529,29.609271418312897,28.635429616313516,21.3356875,12.26934708333333,4.0,0.3333333333333333,0.6666666666666666,6.5,94.50668584034509,2.16,2.0,4.0
1.0,0.049238472708441,9.175747035573124,46.424700964630226,49.75503846153846,25.41133333333333,100.49476319444449,22.484549815402666,14.260133333333334,44.425929577464785,19.082,20.260999639554896,14.059384615384618,18.220069472222214,4.0,-1.2,0.0,6.4,79.8575932863933,2.17,3.0,4.0
1.0,0.1266893112073258,10.197026041666666,44.566081300813,96.5766875,11.062182084958895,46.16955175301811,47.797054463585425,22.100125,71.93782758620691,22.60585714285714,32.28540857714361,9.899384615384616,28.77222505555554,2.0,0.2,0.4,6.2,80.38578571437245,1.0,4.0,4.0
1.0,0.1190023022034455,163.00204301075271,37.70818,76.369,32.50059883333334,570.593732010101,18.296345734420427,11.590428571428571,45.401,31.324166666666667,216.45512050000005,13.217333333333334,19.45845585714285,1.78,-0.4,0.6,6.8,53.022714285623465,1.72,5.0,4.0
1.0,0.0644077994424681,33.94523880597015,47.93918571428571,93.607,18.287456543123543,57.203,19.310443776749306,19.853333333333335,64.292,52.466277676747666,28.825713229437227,9.2498,22.31008361111112,4.0,-0.75,0.5,6.5,82.05848351415696,2.97,6.0,4.0
1.0,0.0506706211743178,7.079213740458015,57.01562015503876,74.52016666666667,9.2256,366.37763177777765,17.107,21.2935,61.47575,60.247,417.3981846190477,51.45275000000001,15.934523309523804,1.0,-0.6666666666666666,0.25,6.5,80.70804098199623,2.02,7.0,4.0
1.0,0.0753270582613484,5.685917197452229,49.106492227979274,165.07042857142858,6.377,28.292597380952383,51.9354132673829,29.93057142857143,59.00268888888889,33.033892179672655,43.16264069191921,18.0715,22.944985789682537,1.0,-0.4,0.3333333333333333,6.6,71.23175472583411,3.03,8.0,4.0
1.0,0.1203841145323287,9.582555555555556,38.1300987654321,78.3975,38.48835408333335,513.9569338434344,17.177807828294025,43.33175,44.16171875,62.7037996118024,156.49961523809534,115.4718,12.392305174603175,4.0,-0.8,1.0,7.4,67.45417413426871,1.6,9.0,4.0
1.0,0.078963105194891,6.685560747663551,65.08548,154.90775,35.00634858982683,1.059,23.195,13.489875,39.15723333333334,39.9482552021332,72.92755805699856,25.179133333333333,18.08102597222221,7.0,-0.4,0.8,7.4,101.04455433980284,2.65,10.0,4.0
1.0,0.0799862020730605,24.064507142857146,27.57514049586777,123.508625,15.682166666666667,19.07800026984128,51.05125662720812,8.575333333333333,45.90823076923077,34.234,41.036442861471876,23.849777777777778,27.067677666666665,1.4,-1.2,0.8,7.0,85.58411382271994,3.03,11.0,4.0
1.0,0.0722490614703181,5.600851851851853,143.37136956521738,182.20683333333332,8.573344637445887,408.0171510833333,103.36236998112231,11.290428571428572,44.072,5.031,616.9311197500003,14.09568,18.079375317460315,2.15,-0.75,0.75,7.25,250.01721278657297,1.73,12.0,4.0
1.0,0.0140213289543707,6.301619718309859,47.68673913043479,62.348,9.157,119.78641024514378,118.79359376355129,8.564454545454545,17.250999999999998,44.69038475043335,37.683834344544366,26.69622696313078,18.38930253968254,3.11,-1.25,1.0,8.0,57.307171406064725,2.61,13.0,4.0
1.0,0.0838873144698841,5.463528409090909,51.47844444444444,216.05365517241376,14.887166666666667,479.0613765833332,67.66969608333329,12.091333333333331,162.33249999999998,14.552,459.3379414285715,34.00048275862069,11.995297496031746,1.0,-1.2,0.6,7.2,138.34959999414593,1.0,14.0,4.0
1.0,0.0901121527807252,6.735679324894515,40.68124836601307,49.711684210526315,4.347666666666666,214.04286575252524,54.68442584679799,18.4025,100.64113636363636,8.363,41.56313293253971,19.985214285714285,8.591791190476192,8.0,0.0,0.8,6.4,101.38226118194528,1.0,15.0,4.0
1.0,0.1161103361271222,6.198744966442954,36.9644,23.707444444444445,11.834260806675777,219.04607361130533,52.433201888888846,6.7973333333333334,65.96041379310346,25.130889880324343,42.78064163636364,22.3587,8.241737666666667,5.49,0.75,0.5,7.2,75.89378787243007,1.0,16.0,4.0
1.0,0.0569178566720968,4.8867345132743365,108.74622935779816,28.448200000000003,24.56527112820512,134.8646413888889,28.48613042029602,10.7526,70.2382,41.03454900233049,36.069113660173166,16.572666666666667,20.46048728968253,2.0,-0.4,0.6,6.6,150.1848000073434,1.46,17.0,4.0
1.0,0.094033006694976,13.583197080291972,65.14215853658537,86.03933333333333,17.023285714285713,184.6163169166668,40.08020954915515,6.827,199.3922,21.291333333333338,39.64437168939395,22.17,13.889243920634922,1.0,-0.8,0.8,6.8,156.86894185598496,1.69,18.0,4.0
1.0,0.0994319117238402,7.630564516129032,35.431948051948055,78.21233333333333,15.938166666666666,29.084,44.73131126899454,6.2964,36.061090909090915,64.445,37.414777169913435,33.977333333333334,23.71924011111111,1.0,-0.2,1.0,7.8,162.1127804953878,2.95,19.0,4.0
1.0,0.0748162430431159,6.1444246575342465,57.29567816091954,60.62433333333333,5.303,78.19143141666672,30.0807494286859,6.8404,93.23925,41.147083767905336,40.12961242078683,12.1035,21.991474150793646,2.0,-0.25,0.75,7.25,93.7473932625203,2.0,20.0,4.0
1.0,0.1020410589682471,33.419728155339804,43.572760869565215,18.72,11.088666666666668,30.797617190476164,47.86886363860891,11.6098,61.28171428571428,22.759333333333338,35.158212611509846,21.0882,27.329558527777753,2.0,-0.25,1.0,7.6,64.96594913935257,1.3,21.0,4.0
1.0,0.091929551822292,12.09264480874317,46.75272839506173,39.32203571428572,6.408833333333333,23.788777519841275,42.08289901947946,10.526666666666666,67.74038095238095,27.822015293104258,37.04947558694084,20.153095238095236,24.629344289682532,2.0,0.2,1.0,7.4,84.64628414899272,1.68,22.0,4.0
1.0,0.0459856891337655,7.963676056338027,54.11195151515151,38.603,6.0169999999999995,34.212930150793646,40.35431158103823,7.066333333333333,43.88316666666666,33.8852273202411,39.107648538961065,22.449454545454543,22.21830015079365,1.0,0.2,1.0,7.6,96.90226666291557,1.91,23.0,4.0
1.0,0.0509029881940343,9.646519736842103,64.61422,103.83662790697676,41.9874,170.86421411111107,26.372254492707796,7.98325,76.8153142857143,17.061333333333334,40.10229841550117,23.103129032258064,12.916288448412695,1.0,-0.4,1.0,7.6,206.41568224452377,2.17,24.0,4.0
1.0,0.1090610636368274,6.289330769230769,51.261577464788736,50.064,7.023666666666666,28.40481222222222,42.01804993207283,11.4745,96.85626086956522,21.10533333333333,42.73092091068582,20.469058823529412,25.75174101190474,2.0,-0.2,0.8,7.2,99.10597162889252,1.0,25.0,4.0
1.0,0.2142487716242349,8.732515151515152,59.71760465116279,125.556,6.816749999999999,180.79699969444448,85.89228150871662,9.241,789.459,23.538649999999997,3.148,15.036333333333337,21.983770484126968,3.0,-0.2,1.0,7.6,221.17169999054497,4.0,26.0,4.0
1.0,0.0304789237989636,15.747731707317074,50.65620833333333,137.29281818181818,85.14591402777775,114.60304625000005,20.039766218871637,105.6684,13.735,256.6009436310158,29.97272692532468,10.056333333333331,53.923017722222205,3.23,0.0,1.0,7.5,107.5577735855895,7.93,27.0,4.0
1.0,0.0196753225383989,11.508780701754386,55.263200000000005,110.6027142857143,51.69477777777777,189.73216263888898,15.560648911916557,12.097333333333331,201.99441666666667,101.87604516808848,28.42216319580421,17.281499999999998,17.403904492063486,2.0,-0.8,0.8,7.6,121.43629213129532,2.29,28.0,4.0
1.0,0.1027582485295044,38.056928057553954,48.53981012658228,65.10554166666667,23.540062176823184,166.6525,21.461624106670037,8.0944,102.87125,20.991,21.112770613997103,21.601894736842105,8.830384333333331,5.7,-0.25,1.0,7.0,77.1891372460945,1.67,29.0,4.0
1.0,0.1510514590407472,7.160703389830508,34.140557692307695,33.657466666666664,62.50366666666667,35.50395750000002,29.324641087248732,23.222875,9.907333333333334,17.049875,31.582020196912744,22.459,21.48559927777777,1.0,-0.4,0.75,7.8,79.78786955709043,1.93,30.0,4.0
1.0,0.037065268147657,9.380565,40.75328358208955,58.85825,29.357866666666663,130.36314636111115,28.098,7.405,144.67476470588235,44.64507479676549,21.70081556684982,17.971266666666665,14.74125988888888,7.0,-0.4,1.0,8.0,81.24058637943567,4.0,1.0,5.0
1.0,0.0773410192967756,6.628633333333334,58.27880882352941,58.814666666666675,34.508,145.9475271111112,21.744919774167737,6.4886,45.36858823529411,38.72858351340427,18.251505194721947,5.5415,18.68315760714285,6.66,-0.2,1.0,7.6,120.70815200614928,2.46,2.0,5.0
1.0,0.071740884895172,9.657141025641026,74.42255737704917,125.5431818181818,37.039125,207.31410161363635,18.800070375624376,8.113800000000001,22.84466666666667,143.631,30.102,31.40125,9.43536686507937,9.12,-0.2,1.0,8.0,109.1471466763814,1.0,3.0,5.0
1.0,0.1361918083770383,18.50987368421053,52.838890625000005,154.73433333333332,11.234182619446349,20.25881505555556,60.76152976383236,7.1049999999999995,98.9354,40.75703084743528,40.15076699242426,23.59688978295559,26.62097008333332,1.33,-0.5,1.0,8.0,92.01867186650632,3.23,4.0,5.0
1.0,0.0078425954521073,13.283242424242424,37.58122727272727,318.514,12.065566675438593,494.9908626666664,201.25050018707483,15.772561765480896,25.104,24.978376809253245,228.17719614285704,66.08275,12.276211071428571,1.85,-0.43983333333333335,0.40933333333333344,6.295333333333333,137.594923074429,1.46,5.0,5.0
1.0,0.10825558003599989,17.461855440559034,40.16460264571558,89.57242033559989,8.635743108737753,19.633625666666667,49.85899471530707,15.55472807361841,83.55155653341592,33.22526795330318,41.115109631825796,22.49930162348434,23.637165261904755,1.39,-0.3893333333333333,0.5673333333333335,6.736833333333333,80.43879683153715,3.06,6.0,5.0
1.0,0.17302461142703873,16.805431574768576,45.93056195934338,220.31406366639513,8.382597261695905,229.63441607828292,130.25775775803658,17.84929799343048,62.70682921473553,22.28501869509168,50.66350274567101,20.83899747347212,9.831893999999998,3.19,-0.273,0.4,6.444333333333334,116.76280289099556,1.16,7.0,5.0
1.0,0.10317621073729373,11.185995681934706,40.279026548805966,52.43155712675274,9.002397710638773,90.69457219696973,45.63763545336505,14.66855772807265,80.32939380658314,25.589378798858903,29.379836424963948,21.14866881040507,13.915968019841271,3.59,-0.18416666666666662,0.5515000000000002,6.751166666666665,84.21092836015382,2.41,8.0,5.0
1.0,0.0936701158288927,17.673643526584613,40.81625522859153,84.34782481431772,8.79560870710868,16.18290044444445,49.81339444596183,13.37400922377501,78.41473295326895,37.818694003556885,39.44474253679655,23.623472382150513,24.93970538888888,1.27,-0.2893333333333334,0.5818333333333334,6.769833333333334,81.17507241454065,3.18,9.0,5.0
1.0,0.1042969979763005,19.375352909609322,41.405483825450375,98.82358664595637,8.668293804226472,18.475054611111116,50.273751688386064,15.629442595875139,74.68811573621832,38.171205207240355,40.184400627705635,23.021490140588156,26.207768928571422,1.28,-0.2601666666666667,0.49250000000000005,6.654333333333336,82.58774333936923,3.56,10.0,5.0
1.0,0.09436947466530221,13.301574354448123,41.90183635909857,48.81334180473912,7.837479634237106,16.15860196428571,43.73327970926942,13.106607938311686,69.34555005542994,28.011320568912723,43.08876822366522,23.72140213827348,22.97176991269841,1.57,-0.23133333333333336,0.6589999999999999,6.8151666666666655,77.97046195629336,2.0,11.0,5.0
1.0,0.10739130064104106,12.05761108852371,41.68823240652445,50.42317031295137,8.767175090241627,105.83890398484847,55.143714366368734,14.946910775362314,76.68596902849274,23.282293024647252,25.079769653679673,20.31910767176521,11.434142940476182,4.61,-0.21633333333333327,0.5901666666666668,6.727499999999999,86.1282025151299,2.38,12.0,5.0
1.0,0.08581330542410173,10.306652107290114,41.18010576027095,50.6018418743385,7.709895725146196,102.08452545454551,44.0803207229729,13.014202111111112,81.82336895980309,23.944451805204928,38.47357012698416,22.32562990870458,14.814119146825398,1.72,-0.36216666666666664,0.6228333333333333,6.799666666666666,84.31470689642745,2.27,13.0,5.0
1.0,0.12045265843194869,12.809940428195384,41.77315925168205,51.5320851959968,9.170605086578625,106.5775580431235,64.14242516488713,17.31332363239538,91.73004537276167,27.576536481275628,32.30585698953825,20.37595538105444,10.595799761904754,4.77,-0.09449999999999997,0.5821666666666669,6.632833333333332,82.28566212605327,2.72,14.0,5.0
1.0,0.11366163662640975,11.960026058120297,47.33267633120729,67.9643903271413,8.440191111111112,202.6339631237374,59.73236465501165,16.271076132034626,83.98333272562013,22.28493419320754,33.91233942063495,20.47515716471694,7.1501002619047656,5.13,-0.15033333333333337,0.608,6.841000000000001,102.74434941842037,1.11,15.0,5.0
1.0,0.09777017577572644,14.39626060906788,46.71609863284841,112.63300024054952,8.743132757727647,18.355131666666665,55.25405618567396,14.505419672605166,88.1327509520097,36.18554997837802,38.356314286796554,21.95069701028382,26.58689922222221,1.22,-0.24350000000000013,0.4681666666666668,6.630833333333336,82.22864762264912,4.07,16.0,5.0
1.0,0.09024525549137281,19.666567237253457,42.46494815327918,73.65180069971512,8.32148532792208,16.00128393650794,56.55909400809166,12.55542844444444,74.69539145726229,37.16381499498433,39.47298729076479,23.675905062101283,28.321843305555554,1.25,-0.34883333333333333,0.6286666666666666,6.783000000000002,79.88523286245348,3.76,17.0,5.0
1.0,0.09923879506645013,14.195866167511873,42.101610623584484,48.44297079230837,7.803209687267406,17.42927622222222,46.94233687593609,12.750832080086576,71.17498910178159,31.401897654034297,38.74036124206349,22.61906658598916,22.943329817460313,1.61,-0.2888333333333334,0.692333333333333,6.983333333333332,77.01135481461183,1.93,18.0,5.0
1.0,0.09415479552779696,19.915918206450648,41.13773138151868,51.15891330154922,8.28267698593073,20.239860305555556,48.164200202355616,13.20326053679654,72.57632598296199,26.54374827761378,41.90223995707073,22.796553707841166,25.725073595238072,1.33,-0.20666666666666672,0.6763333333333332,6.808333333333337,82.64374425434791,1.47,19.0,5.0
1.0,0.11136424454483469,19.661086355985734,47.764520550408626,91.02290277817293,8.586137272459997,18.551358000000004,55.67521876236112,15.15180463522588,76.81352469440871,37.78377330901034,39.57795764105341,22.583792110405923,26.186153511904763,1.3,-0.2588333333333334,0.6008333333333334,6.768666666666669,82.06195261294175,3.72,20.0,5.0
